label,redshift,score
GALAXY,0.875148,2.9427851586660836e-06
STAR,0.6258832,0.9995438456535339
QSO,0.6001099,1.2253317436261568e-06
QSO,0.7424224,2.7571390091907233e-05
GALAXY,0.1110101,5.752398010372417e-06
QSO,2.047589,4.1334275010740384e-05
GALAXY,2.798436,9.072347893379629e-06
STAR,0.7217216,0.9999524354934692
STAR,-2.820534e-05,0.9998569488525391
GALAXY,2.483033,7.060687039484037e-07
GALAXY,0.3228706,1.2307510814935085e-06
GALAXY,1.997441e-05,5.986406677038758e-07
GALAXY,0.484336,1.224093011842342e-06
GALAXY,0.05603447,1.1057082929255557e-06
STAR,0.5376567,0.9998247027397156
GALAXY,0.7386156,1.680397645031917e-06
QSO,1.907813,1.214961230289191e-06
GALAXY,-0.001306368,3.679964493130683e-06
STAR,0.5561309,0.9999115467071533
GALAXY,0.1320004,1.3319662457433878e-06
QSO,0.3938307,2.6607410745782545e-06
GALAXY,1.030239,2.9746679501840845e-06
STAR,0.401847,0.9999583959579468
STAR,0.0009014144,0.9997506737709045
QSO,0.6751647,1.3749722711509094e-06
QSO,0.2493238,2.133173620677553e-05
STAR,-4.988801e-06,0.9999850988388062
GALAXY,2.665678,1.3393638255365659e-05
STAR,0.07926697,0.9998923540115356
GALAXY,0.4934075,8.159938715834869e-07
STAR,0.4434724,0.9999490976333618
GALAXY,0.8124267,5.7475176618027035e-06
STAR,0.0002617,0.9998997449874878
GALAXY,0.1886867,1.39228984608053e-06
QSO,1.921149,2.3214795874082483e-05
GALAXY,0.06165526,4.13970747104031e-06
STAR,2.142441,0.9999772310256958
GALAXY,0.05413622,5.045363650424406e-06
GALAXY,0.8073661,3.750489440790261e-06
STAR,0.8584278,0.9998300075531006
QSO,0.4743723,1.8475572005627328e-06
STAR,1.452953,0.999937891960144
QSO,0.7302383,9.085657802643254e-05
QSO,1.289368,7.772066055622417e-06
GALAXY,2.023077,1.735267142066732e-05
QSO,0.8771982,5.481893822434358e-06
GALAXY,0.1141917,1.6728994523873553e-05
GALAXY,0.5365592,5.256642339190876e-07
GALAXY,2.944855,2.0181876152491895e-06
QSO,0.1485916,1.3628554370370694e-05
GALAXY,0.4743787,4.052854364999803e-06
STAR,1.794675,0.9999620914459229
GALAXY,0.2735199,1.7041400496964343e-05
QSO,0.8245447,6.039721029083012e-06
STAR,-0.0001018662,0.9999474287033081
STAR,0.0001925215,0.9999759197235107
GALAXY,0.5177349,8.930200237955432e-06
GALAXY,0.5263555,5.829791462019784e-06
QSO,0.05388608,0.0002662822080310434
QSO,0.1963049,1.6236623423537822e-06
STAR,-0.0008749433,0.9999754428863525
GALAXY,0.0,1.5191781130852178e-05
GALAXY,0.5839292,3.746196171050542e-06
GALAXY,1.060968,1.012885695672594e-05
GALAXY,2.807975,1.0499264817553922e-06
GALAXY,0.6166307,5.384581527323462e-06
GALAXY,0.07655572,5.476420028571738e-06
GALAXY,2.486551,1.4358357475430239e-05
GALAXY,1.254668,6.91156219545519e-06
STAR,1.850637,0.9998573064804077
QSO,0.01571967,4.336681740824133e-06
GALAXY,1.407676,1.2490149856603239e-06
GALAXY,0.5128598,1.8527391603129217e-06
GALAXY,0.542847,6.392961950041354e-06
QSO,2.561265,8.229016543737089e-07
STAR,-1.111679e-05,0.9999197721481323
QSO,0.7309234,1.618033252270834e-06
QSO,0.2907142,6.983584626141237e-06
GALAXY,0.5043647,1.4460076272371225e-05
GALAXY,0.6365665,2.758962637017248e-06
GALAXY,1.366977,4.577475010592025e-06
GALAXY,1.082349,1.604424824108719e-06
STAR,0.1931853,0.9986909031867981
QSO,0.8478879,9.002826118376106e-06
GALAXY,0.3796057,3.843006197712384e-05
STAR,0.7451013,0.9999629259109497
GALAXY,-0.0005537915,2.6442321541253477e-06
GALAXY,0.6490129,3.860073320538504e-06
GALAXY,0.9156386,1.297445942327613e-05
GALAXY,0.0001266194,6.819754162279423e-06
QSO,0.1239525,8.857643479132093e-06
STAR,1.18632,0.9998868703842163
GALAXY,0.5103259,6.122227659943746e-06
STAR,0.5388355,0.999947190284729
GALAXY,0.4745784,6.027477752468258e-07
STAR,1.371783,0.999984860420227
STAR,1.231605,0.9999523162841797
GALAXY,0.5219581,9.845246040640632e-07
GALAXY,-0.0004816685,1.0835017747012898e-05
QSO,0.0003762684,3.251552698202431e-06
GALAXY,0.4072742,8.573235390940681e-06
GALAXY,1.315364,7.166639989009127e-05
STAR,4.223242e-07,0.9996021389961243
QSO,0.0004574784,0.00016405695350840688
STAR,-0.0005564775,0.9999423027038574
GALAXY,0.03980133,1.797727236407809e-06
GALAXY,0.8792006,1.812998675632116e-06
GALAXY,3.728668,1.0882026799663436e-06
QSO,-0.0001185536,2.5069307412195485e-06
GALAXY,0.3459118,3.7253910250001354e-06
GALAXY,0.07531854,1.3726406677960767e-06
GALAXY,1.588243,1.1487632946227677e-05
QSO,0.6120602,7.980884220160078e-06
STAR,0.174781,0.9989411234855652
STAR,0.4796382,0.9998819828033447
STAR,0.0002298337,0.9995266199111938
GALAXY,0.7996719,1.1745891015380039e-06
STAR,0.5342729,0.9999430179595947
STAR,0.9105538,0.9999525547027588
GALAXY,0.7717311,3.068312480536406e-06
GALAXY,0.4927233,1.1855620869027916e-05
QSO,0.3167256,5.787384907307569e-06
GALAXY,0.2553329,7.2196085056930315e-06
GALAXY,2.299986,2.424329750283505e-06
QSO,2.50185,4.4186654122313485e-06
GALAXY,0.1483816,9.068282338375866e-07
GALAXY,0.435252,1.0032791578851175e-05
STAR,0.1751674,0.9964950680732727
GALAXY,0.1227888,1.1839537364721764e-05
STAR,1.230879,0.9999600648880005
GALAXY,1.274467,1.8584079271022347e-06
GALAXY,2.337351,1.1502599591040052e-05
GALAXY,-0.000126649,4.750478183268569e-06
GALAXY,2.217683,2.3354843960987637e-06
GALAXY,0.6161789,8.017967047635466e-06
GALAXY,1.028802,9.606226740288548e-06
GALAXY,0.5121597,4.9523978304932825e-06
GALAXY,0.6618741,1.34982713007048e-06
GALAXY,0.09650044,2.5105575787165435e-06
STAR,-0.0003157894,0.9999175071716309
GALAXY,0.515628,2.7981507173535647e-06
STAR,0.0002995644,0.9999270439147949
STAR,2.671272,0.9988378882408142
QSO,0.4455758,2.020990359596908e-05
GALAXY,0.2971344,1.3496460269379895e-06
GALAXY,0.5129824,3.81629251933191e-06
GALAXY,0.6060124,1.9875153157045133e-05
GALAXY,-0.0007222867,2.572420271462761e-06
STAR,2.511836,0.999890923500061
GALAXY,1.853442,1.0603091595839942e-06
STAR,0.5080216,0.9996577501296997
GALAXY,2.093707e-05,3.7087254440848483e-06
GALAXY,0.08428266,1.9877427348546917e-06
QSO,0.8032144,4.052533768117428e-06
GALAXY,0.0001313016,4.829606154999055e-07
GALAXY,0.9522053,3.7409727156045847e-06
GALAXY,0.1400264,2.182883235946065e-06
STAR,0.74483,0.9934316277503967
QSO,0.1115485,2.7356423743185587e-05
QSO,0.6179536,1.247039563168073e-06
QSO,-2.903461e-05,2.9689808798138984e-06
STAR,-5.854268e-05,0.9988709092140198
GALAXY,7.820227e-05,4.067560894327471e-06
GALAXY,1.440346,1.4508224239762058e-06
STAR,1.159338,0.9996405839920044
GALAXY,0.6028138,3.8650145484098175e-07
GALAXY,0.3154393,6.160942120914115e-07
QSO,1.472127,1.01623345472035e-05
GALAXY,0.4824438,2.4354743800358847e-05
STAR,0.9752821,0.9998536109924316
GALAXY,0.49939,1.284016889258055e-05
GALAXY,0.004153254,1.6122952501973487e-06
GALAXY,1.557112,8.863789844326675e-06
QSO,0.702423,1.370007339573931e-05
STAR,0.4690517,0.9999783039093018
QSO,-3.443711e-05,1.8389148408459732e-06
STAR,0.5460275,0.9999874830245972
GALAXY,0.7471538,3.4140055049647344e-06
GALAXY,0.6015354,8.330063110406627e-07
GALAXY,0.123701,1.2758032426063437e-06
GALAXY,0.9815881,1.2413809599820524e-05
STAR,2.12705e-05,0.9998881816864014
GALAXY,-0.0001335309,3.549417306203395e-05
STAR,0.0002507233,0.999964714050293
STAR,0.296366,0.9997393488883972
GALAXY,-0.0003649071,7.843530511308927e-06
GALAXY,0.4560681,2.4880193905119086e-06
GALAXY,0.8929495,2.334221562705352e-06
GALAXY,0.358056,3.556844376362278e-06
GALAXY,-6.259313e-05,8.086115599326149e-07
GALAXY,0.0001518388,3.5170144201401854e-06
STAR,0.4037802,0.999967098236084
GALAXY,0.1157744,3.0840321869618492e-06
GALAXY,1.869022,9.119305104832165e-06
QSO,6.424005e-05,2.3294032871490344e-05
QSO,0.501772,3.004323616551119e-06
QSO,1.339308,8.360507877114287e-07
GALAXY,0.1271874,2.960790880024433e-06
QSO,0.0003146183,6.373146788973827e-06
GALAXY,0.5000458,5.873496320418781e-06
GALAXY,0.5991275,3.572970308596268e-05
GALAXY,0.2552299,1.2435043572622817e-06
STAR,0.9479195,0.9994862079620361
GALAXY,2.310728,9.745413990458474e-06
GALAXY,0.1027309,6.733796453772811e-06
GALAXY,0.03175487,6.940247203601757e-06
STAR,0.1087819,0.9999696016311646
GALAXY,0.06961187,4.666540462494595e-06
STAR,-0.0001931022,0.9999217987060547
GALAXY,-5.634223e-06,4.153167537879199e-06
STAR,-3.773293e-05,0.9839688539505005
STAR,0.9593173,0.9999868869781494
GALAXY,0.3746394,3.8075863812991884e-06
GALAXY,-0.0001115299,4.569380962493597e-06
GALAXY,0.2354599,4.012731551483739e-06
GALAXY,-0.0003205492,1.1561433893803041e-05
GALAXY,0.5481933,2.4744085749262013e-05
GALAXY,1.949351,4.1416566887164663e-07
QSO,0.3951214,7.538141630902828e-07
STAR,0.0001221239,0.9993459582328796
GALAXY,0.02101908,2.633350732139661e-06
STAR,0.1568933,0.9999735355377197
STAR,0.06862418,0.9999202489852905
GALAXY,-0.001110369,6.151840807433473e-06
GALAXY,0.6294047,1.0280367860104889e-05
QSO,-0.0001562936,5.505091030499898e-05
GALAXY,-3.453825e-05,1.2255322872078978e-06
GALAXY,0.5812123,4.193491349724354e-06
GALAXY,-0.0001813753,1.1071018661823473e-06
QSO,0.7002431,1.5794813634784077e-06
GALAXY,0.5926951,1.2302709819778102e-06
QSO,0.02406607,1.6709886949684005e-06
GALAXY,0.3031031,4.5117008085071575e-06
GALAXY,0.1321093,4.951044957124395e-06
GALAXY,0.0002898216,1.1562840427359333e-06
GALAXY,0.1638223,9.039589713211171e-06
GALAXY,0.07599045,2.0233786926837638e-05
QSO,0.4176443,1.0011761332862079e-05
STAR,0.4872197,0.9999665021896362
STAR,0.2403168,0.9998689889907837
QSO,0.6814378,6.195529067554162e-07
QSO,0.09601203,2.552244950493332e-05
GALAXY,-4.047484e-05,1.4482692449746537e-06
QSO,-0.0001323915,1.752867319737561e-06
GALAXY,0.3886029,1.2234879704919877e-06
GALAXY,1.138934,2.821381713147275e-06
QSO,0.1640987,4.577010486173094e-07
GALAXY,-0.0002927515,9.422827815797064e-07
GALAXY,1.377256,1.5274537190634874e-06
QSO,0.09284058,7.052780802041525e-06
QSO,0.456715,5.572295549427508e-07
GALAXY,0.6252615,5.7465404097456485e-06
GALAXY,0.7210873,6.075712917663623e-06
GALAXY,0.08439424,1.926062941493001e-05
GALAXY,0.4042768,2.441438482492231e-06
GALAXY,-0.0001483982,1.6485142850797274e-07
GALAXY,2.112686,3.005611688422505e-06
GALAXY,0.4001656,9.848947229329497e-06
STAR,0.0420581,0.9999467134475708
GALAXY,-0.000359726,7.88937268225709e-06
GALAXY,1.637429,1.2619209883268923e-05
QSO,0.5639404,1.2568527836265275e-06
GALAXY,0.699679,3.8565585782635026e-06
GALAXY,0.1337663,1.0296029131495743e-06
STAR,0.2492146,0.999937891960144
GALAXY,1.286589,3.1307702101912582e-06
GALAXY,0.3394055,2.090247107844334e-05
GALAXY,0.0007865729,2.08932669920614e-06
STAR,0.4871283,0.9998977184295654
QSO,2.132155,3.616378307924606e-05
STAR,0.4113098,0.9996792078018188
GALAXY,0.5189468,6.233877911654417e-07
GALAXY,0.2690229,8.884754606697243e-06
STAR,0.8235219,0.999935507774353
QSO,-0.0001341506,8.053489182202611e-06
GALAXY,0.05538845,3.921542429452529e-06
STAR,0.0001612238,0.9999489784240723
QSO,0.7193931,0.00010844022472156212
STAR,0.5626863,0.9999239444732666
GALAXY,0.543261,2.3562322894576937e-05
QSO,0.0,6.062981015020341e-07
QSO,1.873421,6.158485120977275e-06
GALAXY,0.9525021,1.041045038618904e-06
QSO,1.646339,2.4306038994836854e-06
GALAXY,0.3841624,7.017401912889909e-07
GALAXY,0.5819126,1.0625045433698688e-05
GALAXY,5.834021e-05,3.030281050087069e-06
QSO,0.06353279,6.594052683794871e-05
QSO,0.1867142,8.884297130862251e-05
STAR,0.5831971,0.9998917579650879
GALAXY,0.1779029,8.88649719854584e-06
STAR,0.3127826,0.9999494552612305
QSO,-6.122595e-05,4.666176664613886e-06
GALAXY,0.0001100612,1.3929915212429478e-06
STAR,-3.505066e-05,0.9999170303344727
GALAXY,0.1373147,9.525396649223694e-07
QSO,0.07634209,2.3029844669508748e-05
GALAXY,0.7466887,3.955063220928423e-06
GALAXY,1.237471,5.426254119811347e-06
GALAXY,0.4990679,1.2864416021329816e-06
GALAXY,0.6061431,3.314967443657224e-06
STAR,0.5129936,0.9994391798973083
STAR,1.24508e-05,0.9999152421951294
GALAXY,2.304831,6.193605076987296e-05
GALAXY,-0.0002475247,2.803172492349404e-06
GALAXY,-3.447446e-05,1.3102133380016312e-05
STAR,0.6344627,0.9948223829269409
STAR,-0.0001235205,0.9999582767486572
GALAXY,0.4997554,0.00018010659550782293
GALAXY,0.5193609,1.026305471896194e-05
GALAXY,2.021343,2.0746667814819375e-06
GALAXY,1.939306,1.7552213193994248e-06
GALAXY,0.6292399,3.9134891267167404e-05
STAR,-0.0009908564,0.9999051094055176
QSO,1.835689,2.322123691556044e-05
GALAXY,0.317769,5.2833082008874044e-05
GALAXY,0.0002784116,3.708329313667491e-05
GALAXY,0.3470431,1.9454378161753993e-06
GALAXY,0.9762154,4.887883278570371e-06
GALAXY,-8.053856e-06,6.824439333286136e-05
GALAXY,0.3760446,7.06405899109086e-07
STAR,0.5475659,0.9996695518493652
STAR,0.4857935,0.9998873472213745
GALAXY,0.0005327291,8.483679266646504e-06
GALAXY,0.6128377,5.351678737497423e-06
QSO,2.577257,6.150821718620136e-06
GALAXY,0.8698113,1.6912836144911125e-05
QSO,0.1624687,2.9331613404792733e-06
GALAXY,0.8418976,8.271901606349275e-06
GALAXY,0.5368051,2.0409216006100905e-07
QSO,0.09155775,8.770311069383752e-06
GALAXY,0.2290325,9.430815225641709e-06
GALAXY,0.1335069,3.86895089832251e-06
GALAXY,0.4525694,1.5767927834531292e-06
GALAXY,0.6460902,1.7392544577887747e-06
GALAXY,0.0286116,1.223660547111649e-05
STAR,-0.0001272934,0.9996113181114197
GALAXY,0.08008702,5.875886586181878e-07
GALAXY,2.460924,6.153703907330055e-06
GALAXY,0.4705886,9.985367341869278e-07
STAR,0.4111309,0.9997292160987854
QSO,0.0838461,8.993341680252342e-07
STAR,2.48246,0.9999148845672607
GALAXY,0.4367484,6.414913968910696e-06
GALAXY,1.754162,1.1572418770811055e-05
GALAXY,0.543572,1.4508280401059892e-05
GALAXY,-0.0002929088,9.476757441007067e-06
QSO,0.272858,7.18698174750898e-06
GALAXY,-1.308831e-05,2.551318402765901e-06
STAR,0.5517102,0.9997208714485168
GALAXY,0.4266886,4.833802904613549e-06
QSO,0.2825271,2.687958112801425e-05
STAR,0.7781425,0.9999611377716064
QSO,0.08295885,4.942096711602062e-05
QSO,3.841185,1.4174756870488636e-06
GALAXY,-0.0001679393,1.4929902135918383e-05
GALAXY,3.13432,7.78365574660711e-07
GALAXY,-0.0002303823,4.879305379290599e-06
GALAXY,-6.388635e-05,1.3508508800441632e-06
QSO,0.4630977,2.725950616877526e-05
GALAXY,0.4788377,1.1691024155879859e-05
GALAXY,0.166704,2.086987933580531e-06
GALAXY,0.2970587,7.5662969720724504e-06
GALAXY,2.288919,1.5833552424737718e-06
STAR,0.07045063,0.9990923404693604
GALAXY,0.1661842,1.4590514183510095e-05
GALAXY,0.7492785,5.788589533040067e-06
QSO,0.02900837,2.070063374048914e-06
GALAXY,0.34919,2.068638877972262e-06
GALAXY,0.4459503,1.1808153885795036e-06
GALAXY,2.673346,9.751846846484113e-06
GALAXY,2.745499,2.091743454002426e-06
GALAXY,0.385275,3.063319127249997e-07
STAR,0.6795686,0.9999842643737793
GALAXY,-7.538097e-05,2.8619608656299533e-06
GALAXY,0.1183629,5.082206826045876e-06
QSO,0.288369,4.483993052417645e-07
GALAXY,0.1646207,5.701358531950973e-06
STAR,0.6868157,0.9999481439590454
GALAXY,0.1110047,1.7449603546992876e-05
GALAXY,-8.234801e-05,2.9525267564167734e-06
GALAXY,1.680211,2.3981097911018878e-05
GALAXY,2.538345,3.618745722633321e-06
GALAXY,0.6931278,4.835991944673879e-07
GALAXY,0.7090532,3.213134732504841e-06
GALAXY,0.8001037,1.5930096196825616e-05
STAR,0.6856869,0.999866247177124
GALAXY,0.1590907,1.1717806955857668e-05
GALAXY,0.391805,5.979280831525102e-05
STAR,0.6205789,0.9988061189651489
STAR,0.04285827,0.9998973608016968
QSO,1.630343,3.783293141168542e-05
GALAXY,0.1741496,1.0350011507398449e-05
GALAXY,0.4840958,1.2500643151724944e-06
GALAXY,0.6629668,2.7930447686230764e-05
GALAXY,1.50906,8.878091080077866e-07
GALAXY,0.4144156,1.9344824977451935e-06
GALAXY,-0.0007342609,1.0802346878335811e-05
GALAXY,-0.0001264389,1.0609196579025593e-05
GALAXY,0.6515264,1.5885717630226281e-06
GALAXY,1.101706,7.351636668317951e-06
GALAXY,0.527973,1.0429895382912946e-06
GALAXY,2.041568,1.1166719559696503e-05
GALAXY,0.4786876,1.973127837118227e-05
GALAXY,0.07907975,9.434427738597151e-06
STAR,0.7090953,0.9999209642410278
GALAXY,0.4495835,5.257345037534833e-06
GALAXY,0.07079649,2.2002886908012442e-05
GALAXY,0.3887081,2.960542587970849e-06
STAR,0.0001755015,0.9985408782958984
STAR,0.1126326,0.9999690055847168
GALAXY,0.1441858,9.07203593669692e-06
GALAXY,0.1302064,4.71793418910238e-06
GALAXY,-7.165525e-05,3.5556211059883935e-06
STAR,0.4817481,0.9998132586479187
QSO,0.6027766,5.167178642295767e-06
QSO,0.969633,9.174586739391088e-05
GALAXY,0.8301867,4.774566377818701e-07
STAR,0.1462975,0.9999798536300659
GALAXY,-0.0006622043,2.894618091886514e-06
GALAXY,2.048435,5.8148994867224246e-05
GALAXY,0.09239468,7.541428658441873e-06
QSO,0.161086,3.3507990337966476e-06
QSO,0.2805707,2.1304533959209948e-07
GALAXY,3.244582,6.537549779750407e-06
GALAXY,-0.0001939989,8.61531498230761e-06
GALAXY,0.3113224,1.1884203559020534e-05
STAR,0.9766468,0.99994957447052
GALAXY,0.4216493,3.7450847685249755e-06
STAR,-0.0001235909,0.9999150037765503
GALAXY,0.4551735,1.2567217709147371e-05
GALAXY,2.463068,1.1784494745370466e-05
QSO,2.312591,8.160352535924176e-07
QSO,0.2249282,1.0176502655667718e-05
GALAXY,0.1414972,2.435479109408334e-05
GALAXY,6.421406e-05,2.0634690827137092e-06
GALAXY,0.7685092,6.434479473682586e-06
GALAXY,-4.940842e-05,2.3504242562921718e-05
GALAXY,0.5828073,1.1166272315676906e-06
QSO,0.5383236,1.1705339602485765e-05
GALAXY,1.144965,2.422017360004247e-07
QSO,0.2585903,9.418505442226888e-07
STAR,0.6298953,0.9998262524604797
QSO,0.1573076,0.00015975080896168947
STAR,0.8854103,0.9999616146087646
GALAXY,0.0002294936,2.0294233138429263e-07
QSO,0.04376762,9.956287613022141e-06
GALAXY,0.5274696,7.993428880581632e-06
GALAXY,1.28163,1.0542278232605895e-06
GALAXY,0.03210432,4.643999091058504e-06
GALAXY,0.693982,7.1904014475876465e-06
STAR,0.000385097,0.9999692440032959
GALAXY,2.868246,4.4450731365941465e-05
GALAXY,0.3832744,9.733515753396205e-07
GALAXY,0.6127735,5.873151280866296e-07
GALAXY,1.147758,5.140651046531275e-05
GALAXY,0.2901449,6.8791805460932665e-06
STAR,0.09420004,0.9994982481002808
GALAXY,0.7166268,6.936712452443317e-06
QSO,0.0003965961,7.413801768052508e-07
GALAXY,2.428756,2.456938091199845e-06
GALAXY,0.6306422,1.3226469945948338e-06
QSO,0.0001548611,2.724601472436916e-06
QSO,-0.0006882991,4.164334768574918e-06
GALAXY,0.4458685,1.353813786408864e-06
STAR,0.6291586,0.99882572889328
STAR,0.3708608,0.999934196472168
GALAXY,0.5128499,3.0690360290464014e-05
GALAXY,0.3053843,1.5170161304922658e-06
GALAXY,1.009238,8.927753469833988e-07
STAR,-0.0003836846,0.9999854564666748
GALAXY,0.3658164,0.000625473097898066
STAR,0.03963888,0.9997493624687195
STAR,0.5562462,0.9995046854019165
QSO,0.1810932,2.374588802922517e-06
GALAXY,0.5070782,2.5269127945648506e-06
STAR,1.209197,0.9999479055404663
STAR,1.114697,0.9998970031738281
QSO,0.3998681,1.4241298913475475e-06
GALAXY,1.100264e-05,1.0951762305921875e-05
GALAXY,-9.614363e-05,7.873302934058302e-07
GALAXY,0.583222,1.3287287856655894e-06
GALAXY,0.8244084,7.612985882587964e-06
STAR,1.064894,0.9999804496765137
GALAXY,0.5050038,6.3777388277230784e-06
GALAXY,0.5206882,4.08667438023258e-06
GALAXY,0.5192284,3.357752939336933e-05
GALAXY,2.107568,0.00012214477465022355
QSO,3.261156,0.00010952974116662517
QSO,0.5484459,4.32631759395008e-06
QSO,0.000426059,2.9127222660463303e-06
STAR,1.529156,0.9999358654022217
GALAXY,0.3747507,6.537849230880965e-07
GALAXY,0.5269633,4.459758656594204e-06
QSO,-0.0003548152,8.57061877468368e-07
STAR,0.0,0.9997753500938416
QSO,1.353613,1.220602553075878e-05
QSO,0.6474057,2.242987284262199e-05
GALAXY,0.4501833,4.369558610051172e-06
QSO,-0.0002374215,1.4077742207518895e-06
GALAXY,0.5423188,3.2109583116834983e-06
GALAXY,0.1648734,9.400061571795959e-06
GALAXY,0.5239882,4.366542725620093e-06
GALAXY,0.4845302,3.273170023021521e-06
STAR,1.411003,0.9999666213989258
GALAXY,0.3740774,3.355284206918441e-05
STAR,0.7995346,0.9999667406082153
GALAXY,0.033889,1.6171245533769252e-06
QSO,0.2503775,3.4249312648171326e-06
GALAXY,0.5019393,1.974351789613138e-06
STAR,0.5028584,0.9997186064720154
QSO,-0.0002218185,1.2023698445773334e-06
STAR,1.76156,0.9999785423278809
QSO,0.6210691,2.5706365704536438e-05
STAR,0.6451065,0.9999761581420898
GALAXY,1.168528,1.980172100957134e-06
STAR,-5.11537e-05,0.9999827146530151
GALAXY,-7.009829e-05,1.7519633956908365e-06
GALAXY,0.1507489,7.604902293678606e-06
QSO,0.2862114,0.00013057955948170274
QSO,0.05959421,5.5908679996719e-07
GALAXY,0.4489985,6.354571269184817e-06
GALAXY,0.4653652,3.9894226233627705e-07
QSO,0.49673,1.0180151548411231e-05
GALAXY,0.0,1.0037608717539115e-06
GALAXY,0.4788034,3.1499391752731754e-06
GALAXY,0.5263696,1.6253580952252378e-06
QSO,0.0001388279,5.330713293005829e-07
GALAXY,0.2735294,2.167726051993668e-06
GALAXY,0.52114,1.0790345186251216e-05
STAR,-0.0009500388,0.9998648166656494
GALAXY,0.008233578,3.1385502552438993e-06
STAR,0.001435389,0.9996974468231201
GALAXY,0.9146954,8.783646990195848e-06
STAR,0.6194081,0.9999700784683228
GALAXY,-0.0001132893,3.5211824069847353e-06
QSO,0.5829912,5.284300641505979e-07
GALAXY,0.7537199,1.4947043382562697e-05
GALAXY,-0.0001742702,1.2151956070738379e-05
GALAXY,0.2465588,1.4396133565242053e-06
QSO,0.4761091,6.589476015506079e-06
QSO,4.354681e-05,7.3002797762455884e-06
STAR,0.5439795,0.9999258518218994
GALAXY,-0.0001521942,0.0009999815374612808
STAR,-0.0006495585,0.9999772310256958
GALAXY,-0.0002427452,5.664117907144828e-06
QSO,0.8005045,1.1489505595818628e-06
QSO,0.1258935,4.6725144784431905e-05
GALAXY,6.91818e-05,1.3844531849827035e-06
GALAXY,-0.0003209742,1.967087882803753e-06
GALAXY,0.6329347,5.713135578844231e-06
STAR,-6.262577e-05,0.9999226331710815
GALAXY,-0.0004551542,1.2148688256274909e-05
