class,redshift,alpha,delta,u,g,r,i,z,u_g,u_r,u_i,u_z,g_r,g_i,g_z,r_i,r_z,i_z,mean_mag,mag_std,mag_span,redshift_bin
STAR,-6.425777e-05,20.6132420926534,40.7838554851687,17.81241,16.67099,16.33468,16.21259,16.15398,1.14142,1.477730000000001,1.5998200000000011,1.6584299999999992,0.336310000000001,0.45840000000000103,0.5170099999999991,0.12209000000000003,0.18069999999999808,0.05860999999999805,16.63693,0.6869449604225948,1.6584299999999992,very_low
GALAXY,0.7002431,230.675838219289,44.7291747088728,22.39336,21.55609,20.35721,19.55914,19.15767,0.8372700000000002,2.036150000000003,2.834220000000002,3.2356900000000017,1.1988800000000026,1.9969500000000018,2.3984200000000016,0.7980699999999992,1.199539999999999,0.40146999999999977,20.604694,1.3558014568992034,3.2356900000000017,very_high
GALAXY,0.1424896,336.230187371326,-0.383978191061459,19.9285,17.77395,16.57805,16.10178,15.65858,2.1545500000000004,3.3504499999999986,3.826719999999998,4.269919999999999,1.1958999999999982,1.6721699999999977,2.1153699999999986,0.4762699999999995,0.9194700000000005,0.4432000000000009,17.208172,1.7133798128173443,4.269919999999999,low
GALAXY,0.442001,16.0987814440851,-6.32682508524581,22.94642,23.10839,20.92166,19.94366,19.47993,-0.16197000000000017,2.0247600000000006,3.0027599999999985,3.4664900000000003,2.1867300000000007,3.1647299999999987,3.6284600000000005,0.977999999999998,1.4417299999999997,0.46373000000000175,21.280012,1.6788708827572176,3.6284600000000005,high
GALAXY,0.166704,210.508283549015,49.3963426107049,20.44298,18.51267,17.2748,16.79728,16.45372,1.9303099999999986,3.1681799999999996,3.645699999999998,3.989259999999998,1.237870000000001,1.7153899999999993,2.0589499999999994,0.4775199999999984,0.8210799999999985,0.3435600000000001,17.89629,1.6233172260528739,3.989259999999998,low
GALAXY,0.3369444,179.749345202009,28.8007984857868,23.01921,21.09303,19.30497,18.70094,18.32405,1.9261800000000022,3.71424,4.318270000000002,4.695160000000001,1.788059999999998,2.3920899999999996,2.768979999999999,0.6040300000000016,0.9809200000000011,0.3768899999999995,20.08844,1.9526051459524534,4.695160000000001,low
GALAXY,0.2972065,171.158890224977,46.821234565726,24.63674,20.67527,19.07325,18.40913,18.22853,3.9614699999999985,5.563489999999998,6.2276099999999985,6.40821,1.6020199999999996,2.26614,2.446740000000002,0.6641200000000005,0.8447200000000024,0.18060000000000187,20.204584,2.6586609982997076,6.40821,low
GALAXY,0.4031821,43.9085439994154,-0.627329433004933,22.04027,21.26992,19.45228,18.74182,18.2512,0.7703500000000005,2.5879900000000013,3.298449999999999,3.789069999999999,1.8176400000000008,2.5280999999999985,3.0187199999999983,0.7104599999999976,1.2010799999999975,0.49061999999999983,19.951097999999998,1.6359062474726351,3.789069999999999,low
GALAXY,0.252818,2.62763911565657,-0.749398435649783,23.33256,22.51646,21.90094,21.56904,21.44699,0.8161000000000023,1.4316200000000023,1.7635199999999998,1.8855700000000013,0.6155200000000001,0.9474199999999975,1.069469999999999,0.3318999999999974,0.45394999999999897,0.12205000000000155,22.153197999999996,0.7788546742621504,1.8855700000000013,low
GALAXY,0.06932586,238.817445599688,10.0387689807179,19.87191,18.26308,17.4611,17.04774,16.75442,1.608830000000001,2.4108100000000015,2.8241699999999987,3.11749,0.8019800000000004,1.2153399999999976,1.508659999999999,0.4133599999999973,0.7066799999999986,0.29332000000000136,17.87965,1.2499519366759666,3.11749,low
STAR,-7.194185e-05,38.1774346426214,-5.37049315312443,23.84009,22.25723,21.80937,21.28825,21.42522,1.5828600000000002,2.0307199999999987,2.5518399999999986,2.4148700000000005,0.4478599999999986,0.9689799999999984,0.8320100000000004,0.5211199999999998,0.38415000000000177,-0.13696999999999804,22.124032,1.0305919056154087,2.5518399999999986,very_low
GALAXY,0.1226054,128.359677170567,19.7266994749872,19.68038,17.70705,16.71958,16.31245,15.96425,1.9733300000000007,2.960799999999999,3.367930000000001,3.7161299999999997,0.9874699999999983,1.3946000000000005,1.742799999999999,0.4071300000000022,0.7553300000000007,0.3481999999999985,17.276741999999995,1.493784155716615,3.7161299999999997,low
GALAXY,0.517765,129.587976656952,29.9890949203631,23.30296,22.34925,20.88854,19.78673,19.27621,0.9537099999999974,2.41442,3.51623,4.02675,1.4607100000000024,2.562520000000003,3.0730400000000024,1.1018100000000004,1.61233,0.5105199999999996,21.120738,1.696106673346344,4.02675,high
GALAXY,0.1409928,18.3846228052216,15.4153674041077,19.89696,18.31327,17.5331,17.10872,16.7591,1.5836900000000007,2.363859999999999,2.7882399999999983,3.13786,0.7801699999999983,1.2045499999999976,1.5541699999999992,0.4243799999999993,0.7740000000000009,0.3496200000000016,17.922230000000003,1.2468523297086946,3.13786,low
QSO,1.620173,221.402755058788,34.4175784194454,21.85825,21.80407,21.79099,21.36551,21.71273,0.05418000000000234,0.06726000000000099,0.4927400000000013,0.1455200000000012,0.013079999999998648,0.43855999999999895,0.09133999999999887,0.4254800000000003,0.07826000000000022,-0.3472200000000001,21.706310000000002,0.19748375882588437,0.4927400000000013,very_high
GALAXY,0.2933855,151.918090248633,57.3656739870586,21.94298,19.59741,18.11165,17.52896,17.16426,2.3455699999999986,3.8313299999999977,4.414019999999997,4.77872,1.485759999999999,2.0684499999999986,2.4331500000000013,0.5826899999999995,0.9473900000000022,0.3647000000000027,18.869052,1.952905453848188,4.77872,low
QSO,1.02008,345.618080209062,19.1659312422424,21.19525,20.70696,20.32836,20.23047,20.06619,0.4882900000000028,0.8668900000000015,0.9647800000000011,1.1290600000000026,0.3785999999999987,0.4764899999999983,0.6407699999999998,0.09788999999999959,0.2621700000000011,0.16428000000000154,20.505446,0.45176170049042513,1.1290600000000026,very_high
QSO,2.439913,250.790465203719,49.3974344500332,22.04141,21.26075,21.29791,21.23068,21.0763,0.7806599999999975,0.7434999999999974,0.8107299999999995,0.9651099999999992,-0.03716000000000008,0.03007000000000204,0.18445000000000178,0.06723000000000212,0.22161000000000186,0.15437999999999974,21.38141,0.3784649027981321,0.9651099999999992,very_high
GALAXY,0.5942271,37.0269211475938,-2.02960751260848,23.10529,21.82668,20.24099,19.12675,18.73788,1.2786100000000005,2.8643,3.978539999999999,4.36741,1.5856899999999996,2.6999299999999984,3.088799999999999,1.1142399999999988,1.5031099999999995,0.3888700000000007,20.607518000000002,1.8403657137835399,4.36741,high
GALAXY,0.1581724,334.164069889874,23.7959187903691,20.79198,18.51036,17.28086,16.73701,16.36806,2.28162,3.5111199999999982,4.054969999999997,4.423919999999999,1.229499999999998,1.773349999999997,2.1422999999999988,0.5438499999999991,0.9128000000000007,0.36895000000000167,17.937654000000002,1.7896730689374516,4.423919999999999,low
GALAXY,0.4983662,167.339270617103,32.5254031328087,23.13416,22.23646,20.66232,19.71697,19.41692,0.8977000000000004,2.4718400000000003,3.4171900000000015,3.7172400000000003,1.5741399999999999,2.519490000000001,2.81954,0.9453500000000012,1.2454,0.3000499999999988,21.033366,1.608123272414152,3.7172400000000003,high
GALAXY,0.5584918,194.822461851481,-1.69784125697542,25.24615,23.65728,21.17802,20.09184,19.7336,1.58887,4.06813,5.154309999999999,5.512550000000001,2.47926,3.565439999999999,3.923680000000001,1.0861799999999988,1.444420000000001,0.3582400000000021,21.981378,2.3840945656831654,5.512550000000001,high
GALAXY,0.8110873,200.492823667024,46.5075949786066,23.07206,22.5612,21.20533,20.2097,19.38982,0.510860000000001,1.8667300000000004,2.862359999999999,3.68224,1.3558699999999995,2.351499999999998,3.171379999999999,0.9956299999999985,1.8155099999999997,0.8198800000000013,21.287622,1.5473008870675409,3.68224,very_high
GALAXY,0.654593,354.4183954346,35.2011151109731,25.46554,23.71109,20.97798,19.6641,19.02171,1.754450000000002,4.487560000000002,5.8014399999999995,6.443830000000002,2.73311,4.046989999999997,4.68938,1.3138799999999975,1.95627,0.6423900000000025,21.768084,2.7404395787409728,6.443830000000002,high
GALAXY,0.7093975,194.241456947,29.3861843906794,26.03656,21.78893,20.37639,19.17925,18.60665,4.247630000000001,5.660170000000001,6.857310000000002,7.429910000000003,1.41254,2.609680000000001,3.182280000000002,1.197140000000001,1.7697400000000023,0.5726000000000013,21.197556,2.9675894902226636,7.429910000000003,very_high
GALAXY,0.1230963,134.010953315889,32.2970953906165,20.42265,18.46711,17.43212,16.97994,16.6385,1.9555399999999992,2.9905299999999997,3.4427100000000017,3.7841500000000003,1.0349900000000005,1.4871700000000025,1.8286100000000012,0.452180000000002,0.7936200000000007,0.34143999999999863,17.988064,1.5250741606656384,3.7841500000000003,low
GALAXY,0.1605474,152.809379498819,49.8194692677088,19.92049,18.13086,17.00843,16.49351,16.12168,1.7896300000000025,2.9120600000000003,3.4269800000000004,3.7988099999999996,1.1224299999999978,1.6373499999999979,2.009179999999997,0.51492,0.8867499999999993,0.3718299999999992,17.534994,1.5333837164030402,3.7988099999999996,low
GALAXY,0.8561665,134.373992274636,38.1218400862575,25.4147,24.59132,22.01863,20.55667,19.59606,0.8233800000000002,3.396069999999998,4.858029999999999,5.8186399999999985,2.572689999999998,4.034649999999999,4.995259999999998,1.4619600000000013,2.4225700000000003,0.9606099999999991,22.435476,2.514428105400907,5.8186399999999985,very_high
STAR,-1.003451e-05,345.196490069336,33.7959351103807,24.63469,21.6512,20.9227,19.94119,22.82692,2.9834899999999998,3.71199,4.6935,1.8077699999999979,0.7285000000000004,1.7100100000000005,-1.1757200000000019,0.9815100000000001,-1.9042200000000022,-2.8857300000000023,21.99534,1.8128854659492424,4.6935,very_low
STAR,3.265794e-05,113.372815065729,41.7608804849813,20.97079,19.65724,19.19197,18.96632,18.88312,1.3135499999999993,1.7788199999999996,2.0044700000000013,2.0876699999999992,0.4652700000000003,0.690920000000002,0.7741199999999999,0.22565000000000168,0.3088499999999996,0.08319999999999794,19.533888,0.8576775933706092,2.0876699999999992,very_low
GALAXY,0.5356521,344.089635301053,27.6424464385044,22.79632,21.92792,20.25909,19.26,18.78788,0.8684000000000012,2.537230000000001,3.53632,4.00844,1.6688299999999998,2.6679199999999987,3.140039999999999,0.9990899999999989,1.4712099999999992,0.4721200000000003,20.606242,1.7162893679738274,4.00844,high
STAR,8.770428e-05,228.915159233561,10.2579935658592,19.50768,18.54116,18.21489,18.09469,18.06274,0.9665199999999992,1.29279,1.4129900000000006,1.444939999999999,0.32627000000000095,0.4464700000000015,0.47841999999999985,0.12020000000000053,0.1521499999999989,0.03194999999999837,18.484232,0.602625545981914,1.444939999999999,very_low
QSO,0.1687719,219.872057134987,44.9688993521328,21.99379,21.75528,21.69533,21.67848,21.95708,0.23851000000000155,0.29846000000000217,0.3153100000000002,0.036709999999999354,0.059950000000000614,0.07679999999999865,-0.2018000000000022,0.016849999999998033,-0.2617500000000028,-0.27860000000000085,21.815992,0.14888986523602013,0.3153100000000002,low
GALAXY,0.5378338,4.30383649737661,19.0565529150582,26.34575,21.67584,20.17302,19.3483,18.91809,4.669909999999998,6.172729999999998,6.997450000000001,7.4276599999999995,1.5028199999999998,2.3275400000000026,2.7577500000000015,0.8247200000000028,1.2549300000000017,0.43020999999999887,21.2922,3.0146830939005844,7.4276599999999995,high
GALAXY,0.5915939,150.497190513304,44.7572382720509,22.91435,21.79366,20.43649,19.48046,18.85112,1.1206899999999997,2.4778599999999997,3.433889999999998,4.063229999999997,1.35717,2.3131999999999984,2.9425399999999975,0.9560299999999984,1.5853699999999975,0.6293399999999991,20.695216,1.6639107751709514,4.063229999999997,high
GALAXY,0.5131047,126.56123318484,11.4778042362986,21.90365,20.96252,19.50662,18.70508,18.2736,0.9411299999999976,2.3970299999999973,3.19857,3.6300500000000007,1.4558999999999997,2.2574400000000026,2.688920000000003,0.8015400000000028,1.2330200000000033,0.43148000000000053,19.870293999999998,1.5302702728211124,3.6300500000000007,high
QSO,2.088419,14.6617779823448,0.882366068427114,21.25573,21.27637,21.33765,21.01205,20.95191,-0.020640000000000214,-0.08192000000000021,0.24368000000000123,0.3038199999999982,-0.06128,0.26432000000000144,0.3244599999999984,0.32560000000000144,0.3857399999999984,0.060139999999996974,21.166742,0.17264784250027548,0.3857399999999984,very_high
GALAXY,0.780846,6.40532451466558,-4.36019515536734,22.0668,22.57231,21.93619,21.58501,20.77682,-0.505510000000001,0.13061000000000078,0.48179000000000016,1.28998,0.6361200000000018,0.9873000000000012,1.795490000000001,0.3511799999999994,1.1593699999999991,0.8081899999999997,21.787426,0.6668058520514051,1.795490000000001,very_high
QSO,2.048616,119.180090455869,29.864405150126,20.4513,20.23383,20.10254,19.9537,19.64094,0.21746999999999872,0.3487599999999986,0.4975999999999985,0.8103599999999993,0.1312899999999999,0.28012999999999977,0.5928900000000006,0.14883999999999986,0.4616000000000007,0.3127600000000008,20.076462,0.3044249484191463,0.8103599999999993,very_high
GALAXY,0.5642496,217.050938380965,53.4535061965772,22.59921,22.50321,21.92043,21.47077,21.89942,0.09600000000000009,0.6787799999999997,1.1284399999999977,0.6997900000000001,0.5827799999999996,1.0324399999999976,0.60379,0.44965999999999795,0.021010000000000417,-0.42864999999999753,22.078607999999996,0.46848397893631244,1.1284399999999977,high
GALAXY,0.4896264,122.928691837838,6.0789865457013,23.4522,21.55352,20.06644,19.29084,18.81847,1.8986800000000024,3.385760000000001,4.161360000000002,4.63373,1.4870799999999988,2.2626799999999996,2.7350499999999975,0.7756000000000007,1.2479699999999987,0.47236999999999796,20.636294,1.884813935002604,4.63373,high
QSO,2.745762,345.446538335664,-0.172338173650299,24.53802,22.55247,22.3493,22.54877,22.42269,1.98555,2.18872,1.9892499999999984,2.11533,0.20317000000000007,0.0036999999999984823,0.12978000000000023,-0.1994700000000016,-0.07338999999999984,0.12608000000000175,22.882250000000003,0.9296194312459264,2.18872,very_high
STAR,-0.0003471425,259.717507452477,27.6203875510529,20.25221,19.22793,18.83568,18.68093,18.61829,1.024280000000001,1.4165300000000016,1.5712800000000016,1.6339200000000034,0.39225000000000065,0.5470000000000006,0.6096400000000024,0.15474999999999994,0.21739000000000175,0.0626400000000018,19.123008000000002,0.6743212105665974,1.6339200000000034,very_low
GALAXY,0.01595428,10.6863995994689,32.5427385435384,21.58351,21.39388,21.35507,21.38119,22.81239,0.18963000000000108,0.2284399999999991,0.20232000000000028,-1.2288800000000002,0.03880999999999801,0.012689999999999202,-1.4185100000000013,-0.02611999999999881,-1.4573199999999993,-1.4312000000000005,21.705208,0.6255341300200974,1.4573199999999993,very_low
GALAXY,0.4015167,10.49935344264,-6.69965816511258,22.19548,20.48761,18.74931,18.05833,17.80965,1.7078699999999998,3.4461699999999986,4.137149999999998,4.385829999999999,1.7382999999999988,2.4292799999999986,2.677959999999999,0.6909799999999997,0.9396599999999999,0.24868000000000023,19.460076,1.8528523484832777,4.385829999999999,low
STAR,0.0001484288,228.122981229493,61.4910123226747,23.4352,20.82088,19.48519,18.97894,18.69588,2.6143199999999993,3.950009999999999,4.456259999999997,4.739319999999999,1.3356899999999996,1.8419399999999975,2.125,0.5062499999999979,0.7893100000000004,0.28306000000000253,20.283218,1.9417583958155031,4.739319999999999,very_low
GALAXY,0.7266044,149.55892611854,54.0967494874406,24.86942,23.34763,21.88924,20.4737,19.81639,1.5217900000000029,2.9801800000000007,4.395720000000001,5.053030000000003,1.4583899999999979,2.873929999999998,3.5312400000000004,1.41554,2.0728500000000025,0.6573100000000025,22.079276,2.069315492627937,5.053030000000003,very_high
QSO,2.04149,178.359128203468,42.0241333636789,20.58182,20.59775,20.58134,20.50792,20.34083,-0.015930000000000888,0.00047999999999959186,0.07390000000000185,0.24099000000000004,0.01641000000000048,0.08983000000000274,0.2569200000000009,0.07342000000000226,0.24051000000000045,0.16708999999999818,20.521932,0.10707301560150467,0.2569200000000009,very_high
QSO,1.404799,13.5662779997033,0.992126953820443,21.41973,21.2734,21.11188,20.93831,21.10658,0.1463300000000025,0.30785000000000196,0.48141999999999996,0.31315000000000026,0.16151999999999944,0.33508999999999745,0.16681999999999775,0.173569999999998,0.005299999999998306,-0.1682699999999997,21.16998,0.18312353603510373,0.48141999999999996,very_high
STAR,-0.0006406424,29.9248513375032,-2.25263138765491,19.73395,18.91371,18.65817,18.55806,18.55792,0.8202400000000019,1.0757800000000017,1.175889999999999,1.1760300000000008,0.2555399999999999,0.35564999999999714,0.35578999999999894,0.10010999999999726,0.10024999999999906,0.00014000000000180535,18.884362,0.49670445696611193,1.1760300000000008,very_low
GALAXY,0.4743978,119.659098353067,54.255244397591,25.05573,22.28176,20.50602,19.55807,19.15593,2.773970000000002,4.549710000000001,5.49766,5.899799999999999,1.775739999999999,2.7236899999999977,3.125829999999997,0.9479499999999987,1.350089999999998,0.4021399999999993,21.311502,2.4150807222885944,5.899799999999999,high
GALAXY,0.05948669,37.1740468227628,0.0102084008266076,20.08045,18.53208,17.92419,17.52159,17.30637,1.5483699999999985,2.1562599999999996,2.5588599999999992,2.774079999999998,0.6078900000000012,1.0104900000000008,1.2257099999999994,0.4025999999999996,0.6178199999999983,0.21521999999999863,18.272936,1.1129529290944873,2.774079999999998,very_low
